,index,description,category,civic_issue
30095,30096,feels bad watching the arsenal chelsea highlights with her dad not knowing whats coming  hes so excited..,,0
30096,30097,"@elsket no, it dies in 3 hours. not much of a backup! lmao. ",,0
30097,30098,@damnhelltall: I'm so jealous you are in Disneyland ,,0
30098,30099,@PCHintsNTips More ways to promote ads and get you to be a consumer of the YT partners by taking away YOUR views that you EARNED away. ,,0
30099,30100,It'S OnLy A MaTTeR Of TiMe 4 My GpA N I GoTTa Do ThIs All OvEr AgAin  ,,0
30100,30101,anyone want a '99 Navigator with a boat stuck in the back of it? ,,0
30101,30102,Just saw my old house for the first time in a long time. It's so beautiful they've done a ton to it... I miss it ,,0
30102,30103,just finished eating crawfish.. now watching it rain ,,0
30103,30104,Steaks - checkSide dishes - checkPropane - whoops ,,0
30104,30105,@michelleann oh my gosh   ,,0
30105,30106,"@ninbroken52  I have a friend with a lot of scars too, makes me love him more. If you get him, glitter polish on his nails!! Do it!",,0
30106,30107,Exam time!! ,,0
30107,30108,"going to grab some pseudo food, then attempt to get this wordpress shit done. ",,0
30108,30109, my water heater has exsploded!!,,0
30109,30110,"i forgot to tweet about the most important thing ever.. I am voiceless at the moment  No voice, not even the ability to say &quot;beep&quot; not fun",,0
30110,30111,Noooooo! One more day of 'Freedom' then life gets tough again...     I don't want to go back and I will try everything to stay at home...,,0
30111,30112,on Facebook &amp; msn ... bored tho  xx,,0
30112,30113,i wish there were more people that i know IRL on twitter....lame. ,,0
30113,30114,@petewentz or tell me where you are I will find you! Please help me out ,,0
30114,30115,ok seems to be working again now ;-) comp just had one of it's midlife crises there seems to be everytime the quiz is on ,,0
30115,30116,Pav ? nom 22:24 I HATE YOU MOTHER FUCKING IRISH PEOPLE 22:24   YOU ALL SUCK L@UR@ 22:24 LMAO ... pav is mean. ,,0
30116,30117,"@birdchick I am glad you are safe, but now I worry for the prairie chicks ",,0
30117,30118,Grrrr now I remember y it's best to go out early in Belfast  kellys it is not ,,0
30118,30119,Bed time now. Stuart's off to Wembley tomorrow. Wish I was going  Good luck blue boys !,,0
30119,30120,@markygk if they are i think my mum helped me she suggested Jude Law and A Semester Abroad? i dunno though that seems a little strange ,,0
30120,30121,@Catloverr I can't...too bored ,,0
30121,30122,Finally out of work. My back is a fucking wreck. ,,0
30122,30123,hating to go to school ,,0
30123,30124,Or not booo ,,0
30124,30125,Lass gets a yellow card ,,0
30125,30126,i'm very bored right now ,,0
30126,30127,@Zakupilot256 Will there be more updates to the PS1 Classics on the PSN? Every time I look there aren't any new additions. ,,0
30127,30128,@markygk sounds good to me! hopefully i'll be on my computer next time ,,0
30128,30129,Its so nice out! Wish my boo was here ,,0
30129,30130,"@jadeibet I don't have much swag, sorry  I'll get you something at the coop. It's open special on sunday",,0
30130,30131,Watching Carolina BB vs Auburn. Auburn up early 5-0. BooHoo  ...Cocks need to get in this game to take the series.,,0
30131,30132,"Went to Stirling, bought a new top, only three pound, bargin! Can't Wait til Friday. More Shopping, Yay! Back to school on Monday though ",,0
30132,30133,Why is my dad being a pain in neck today? Can someone please take me to a happy place? ,,0
30133,30134,"Pbs is showing Peter Falk, then Squid and the Whale tonight!   I better leave before it becomes too difficult to.",,0
30134,30135,I'm talking to my friends on Msn. We are al together in one conversation. It's really funny. But some of them have to go in a few minutes ,,0
30135,30136,"http://twitpic.com/3juh0 - I went with the yellow, I'm feeling bloated and fat  I need to lose 10 pounds stat!",,0
30136,30137,"I must admit, i'm a little pissed ppl are starting to hip to Drake. ...  n correction, not just my Sorors, MY CHAPTER! E? baby all day!!",,0
30137,30138,"@tommcfly why didn't you twitter during the gig, tom? im upset  ;)",,0
30138,30139,Missing does early morning powder days! ,,0
30139,30140,Doing surgeries.  Had to withdraw from a tennis tournament because I won't be done in time.  I'm the number 1 seed too!  ,,0
30140,30141,saturday night *-* em casa rs ,,0
30141,30142,i just left my lover.  i miss him. &lt;3,,0
30142,30143,@bethanybean sadbean.com ,,0
30143,30144,My granny has fallen and broke her arm!!!! ,,0
30144,30145,I hope we get room 1 back  #asot400,,0
30145,30146,back 2 skwl on monday    can't wait till next saturday it will be brill !!!!!,,0
30146,30147,Lemsip + Eucalyptus oil time. ,,0
30147,30148,is having a bad day.  ,,0
30148,30149,@davidgilray awww  - blip does that from time to time. ,,0
30149,30150,bad mood day today and i don't know why.... ,,0
30150,30151,"@CHRISDJMOYLES Exaggerated or completely untrue? I hope it's the 2nd, as I can't imagine my drive to work without listening to you ",,0
30151,30152,@SageRoxUrSox ughh don't do dat -falls on me ass again- brb ,,0
30152,30153,Conceding that it is likely the Pistons will be out in Round 1 for the first time in a loooonnnnngggg time ,,0
30153,30154,Nevermind the buzzcocks.. Wel een oude ,,0
30154,30155,"@Oprah I asked on O's website how I could get show tickets to surprise my wife. This was long ago, and I heard back from nobody. ",,0
30155,30156,why is it sooo hot ,,0
30156,30157,Being ill makes me feel lonely and sad ,,0
30157,30158,@Bonnie311 I'm so so sorry.   thats a shame.,,0
30158,30159,"@CarlyBerwick Yeah big time came home yesterday puking,nauseous and dizzy, had to get shifts covered today for same thing ",,0
30159,30160,With my cousin and JC trying to get back to my car so I'm not extremely late for work.... Gunna be late though I think  worth it! Good day,,0
30160,30161,whats up? ,,0
30161,30162,my hurley baby got shots ,,0
30162,30163,@toemonster at drug emporium and they caught my eye and reminded me of how trashy I am going to be one day  http://twitpic.com/3jujt,,0
30163,30164,Roxie is singing &quot; I'm Moving Out&quot;......... By Billy Joel                  A-Mill named MVG of the ECSUHL,,0
30164,30165,I've been painfully tired all day long.  ,,0
30165,30166,... downloaded the new YouMail Blackberry App.  It won't download my old messages ,,0
30166,30167,Bored of holiday already. Feel so empty ,,0
30167,30168,trying to figure twitter out  i dnt get it ,,0
30168,30169,listening to the mediaevil baebes - cant find albums anywhere though ,,0
30169,30170,in the campus pc lab because i don't have photoshop.  ,,0
30170,30171,"Guess it's official the now ex gf brought over my stuff from her apt  sad. she brought me subway with cookies, that was really nice of her",,0
30171,30172,"just getting back...it was fun. However, I'm exhausted. That means...no post tonite ",,0
30172,30173,just got home from haorizons golf thing now trying to get twitter on my phone im so said its not working ,,0
30173,30174,I miss my Sister.  why'd she have to move to stinkin Alaska?,,0
30174,30175,might be getting banned from twitter ,,0
30175,30176,"Friggin hate having so much college work to do, soo didnt realise it was that much. ",,0
30176,30177,"@fistynuts Hope it doesn't come near ours, bloody car is caked in birdshit again! ",,0
30177,30178,Still no lights! ,,0
30178,30179,@JonathanRhys i said hello to you  i am crying...,,0
30179,30180,gahh im at my brothers game ,,0
30180,30181,@brenonAKAlu ha yeap! well im gonna try. =/ and why cant you go again? you made it seem like you were gonna go last night ,,0
30181,30182,i need my phone i hope security finds it!   ,,0
30182,30183,My baby has to leave soon....  Wish he would never go. Text it I guess 978 996 7280.,,0
30183,30184,Sittin in tha car on my way to dads. ,,0
30184,30185,ordering jets breadsticks with ranch. sitting home for the night. i wish i could see my baby. ,,0
30185,30186,"I think I need a coffee, Iï¿½m falling asleep here ",,0
30186,30187,"cleaning my room. Its gross, i've been putting this off for to long. ",,0
30187,30188,my vacation eating habits are comming back!  NOOO!,,0
30188,30189,sorry ellen i missed you on qvc i should have dvr'd it sorry ,,0
30189,30190,i am off to bed gotta be up early for work  night night sexuals lol xx,,0
30190,30191,At my grandma's 2 days in a row I want to go home! ,,0
30191,30192,has toothache ,,0
30192,30193,i HAVE TO HAVE a Bernese Mountain Dog...  soooo beautifulllll!!!,,0
30193,30194,@helenr28 hahah dont think so ,,0
30194,30195,"The limo has pretty lights,ugh stupid rap music though ",,0
30195,30196,"Sitting, waiting for the parents to finally come home ",,0
30196,30197,woo back to uni 2morro! ahh exams ,,0
30197,30198,"@dirkjohnson Heh. My most exciting assignment, currently, is a twenty minute presentation about monism in Hinduism. The rest are tests. ",,0
30198,30199,I'm so heart borken!  I found two amazing shirts but can only buy one! Shopping is a dangerous obsession!,,0
30199,30200,I have a love/hate relationship with weekends. Love= no work... hate= lonely ,,0
30200,30201,It's raining and I have to work. ,,0
30201,30202,I might hit up club Essence in Beaumont tonite!! My dj Go Dj JBoss spinnin!! but look at the weather ,,0
30202,30203,Good morning freight train. Good morning Twitter. Weather is not favourable to drive in today. ,,0
30203,30204,At my nephews going away party. He's leaving for Iraq tomorrow ,,0
30204,30205,"@LauraConnorr Monday unfortunately  You? Oooh, I love Mario Kart, haha.",,0
30205,30206,"has got really bad cold, thanks my darling husband. you rock for giving me this. ",,0
30206,30207,"Have to go to the car shop, my poor mustang is messing up ",,0
30207,30208,i keep looking out the window and wish i could just fly away !!!! ,,0
30208,30209,Trying to add Transporter 3 to my DVDaf but they only have the DVD version ,,0
30209,30210,"for now, i just want to spend some sweet quality time with danny. even if it is through internet/phone only. ",,0
30210,30211,"@Rajid my iphone was 6.02! not even 5.09, much less the required 5.08. so i sit and wait more ",,0
30211,30212,@MiszAdotCoren nice seeing you last night doll!  i wish it was still everyday,,0
30212,30213,I officially hate Mum's new employees. ,,0
30213,30214,I've been neglecting my twitter lately how tragic ,,0
30214,30215,FCKINQ HEAT3D AHH SHT! (TH3RE AINT A D4Y 1N MY LIF3 DAT QOSZ BY DAT I DNT QET HIQH SIT BcK &amp; WANNA CRY) ,,0
30215,30216,"I am still going through all the stuff in my room, there is no place to put it! I have no shelves ",,0
30216,30217,@goxxy Fuck! I always wanted to play the fiddle. ,,0
30217,30218,"I should send Apple an angry email along the lines of &quot;Hey d-bags, 'we fixed your computer' generally means you actually did something.&quot;. ",,0
30218,30219,Betsey Johnson is replacing my purse. I can't believe it broke. ,,0
30219,30220,@emilyingram My condolences ,,0
30220,30221,The guys are back - gone is the quiet.  ,,0
30221,30222,@lindsaygrrray http://twitpic.com/3jg52 - Rat doggg ,,0
30222,30223,had a grilled steak but now my tummy is upset ,,0
30223,30224,home alone and lonely ,,0
30224,30225,so we never went to softball. o well haha. hanging in my room and then dinner. idk if i am going out i still feel icky ,,0
30225,30226,@justinlevy Working  but lots of happy guests 'cause the weather is good - then catching the end of the Bruins game - you?,,0
30226,30227,"@darrenchu iï¿½d love too, but there are no brazilian holidays in may! ",,0
30227,30228,@LadyFro  Can you not access my profile?,,0
30228,30229,@nemobeatz Nemo why don't you hang out with us ,,0
30229,30230,"@JonathanRKnight  Hey Jon, hope you're feeling better, where's your daily tweets, we miss you ",,0
30230,30231,The Kasabian single that is played on the Sony Bravia Zoetrope ad is not available until June. Probably not the best way to sell music. ,,0
30231,30232,"Nice and warm up at nd today, but cloudy  hope it says nice-ish tonight!",,0
30232,30233,The worst part about this is I left the cutest earrings at their house &amp; now I'll never get them back ,,0
30233,30234,I don't wanna go to the wake ,,0
30234,30235,"@leapylees Oh I'll have to check tescos, they're much closer than scotmid. Why do all the yummy treats have to make us gain weight? ",,0
30235,30236,"@Schofe Yowch! As if people would ever think you'd do that   Really, how dare they!",,0
30236,30237,Losing at Risk. As usual ,,0
30237,30238,@moldyclay i miss you. ,,0
30238,30239,"last two weeks r coming so fast, dont want it to end ",,0
30239,30240,@theendtime i hope you're not ignoring me on aim ,,0
30240,30241,@Melissaismyname I know!!!!! ,,0
30241,30242,"Ben and I bought a vintage manual typewriter today, and after cleaning it, I have no idea what all of these buttons and levers mean.. ",,0
30242,30243,I cant get on CMT to vote for the CMT AWARDS ,,0
